0,0,0,0,0,NaN,NaN
5.068284,2,2,0,1,0.00,100.00
10.07442,7,8,0,4,0.00,87.50
15.10439,7,8,0,4,0.00,87.50
20.17592,7,8,0,4,0.00,87.50
25.23528,8,12,0,5,0.00,66.67
30.26954,8,12,0,5,0.00,66.67
35.3448,9,12,0,5,0.00,75.00
40.43573,9,12,0,5,0.00,75.00
45.4765,9,12,0,5,0.00,75.00
50.50382,9,12,0,5,0.00,75.00
55.55458,9,12,0,5,0.00,75.00
60.58011,9,12,0,5,0.00,75.00
65.65978,9,12,0,5,0.00,75.00
70.67483,9,12,0,5,0.00,75.00
75.73451,9,12,0,5,0.00,75.00
80.78102,9,12,0,5,0.00,75.00
85.86736,9,12,0,5,0.00,75.00
90.90331,9,12,0,5,0.00,75.00
95.9414,11,12,0,5,0.00,91.67
101.038,11,12,0,5,0.00,91.67
106.1063,14,14,0,6,0.00,100.00
111.1185,16,16,0,7,0.00,100.00
116.1623,17,20,0,8,0.00,85.00
121.2148,17,20,0,8,0.00,85.00
126.2884,17,20,0,8,0.00,85.00
131.3189,17,20,0,8,0.00,85.00
136.3868,17,20,0,8,0.00,85.00
141.4873,17,20,0,8,0.00,85.00
146.5298,17,20,0,8,0.00,85.00
151.5612,17,20,0,8,0.00,85.00
156.7178,17,20,0,8,0.00,85.00
161.7236,17,20,0,8,0.00,85.00
166.7948,17,20,0,8,0.00,85.00
171.8459,17,20,0,8,0.00,85.00
176.8825,19,20,0,8,0.00,95.00
181.9173,21,22,0,9,0.00,95.45
186.9236,22,22,0,9,0.00,100.00
191.9435,23,24,0,10,0.00,95.83
196.973,24,24,0,10,0.00,100.00
201.9755,25,30,0,11,0.00,83.33
206.9866,25,30,0,11,0.00,83.33
212.0407,25,30,0,11,0.00,83.33
217.0765,25,30,0,11,0.00,83.33
222.1362,25,30,0,11,0.00,83.33
227.1424,25,30,0,11,0.00,83.33
232.1773,25,30,0,11,0.00,83.33
237.2031,25,30,0,11,0.00,83.33
242.2332,25,30,0,11,0.00,83.33
247.2749,25,30,0,11,0.00,83.33
252.2818,25,30,0,11,0.00,83.33
257.293,25,30,0,11,0.00,83.33
262.2971,25,30,0,11,0.00,83.33
267.3596,27,30,0,11,0.00,90.00
272.4359,29,30,0,11,0.00,96.67
277.456,30,30,0,11,0.00,100.00
282.4973,31,34,0,12,0.00,91.18
287.5215,31,34,0,12,0.00,91.18
292.5344,31,34,0,12,0.00,91.18
297.5409,31,34,0,12,0.00,91.18
302.5465,31,34,0,12,0.00,91.18
307.5728,31,34,0,12,0.00,91.18
312.6355,31,34,0,12,0.00,91.18
317.7029,31,34,0,12,0.00,91.18
322.7158,31,34,0,12,0.00,91.18
327.7673,33,34,0,12,0.00,97.06
332.8135,34,34,0,12,0.00,100.00
